Store ID,Uptime Last Hour (minutes),Uptime Last Day (hours),Uptime Last Week (hours),Downtime Last Hour (minutes),Downtime Last Day (hours),Downtime Last Week (hours)
378275369516731770,29.0,2.4166666666666665,2.4166666666666665,60.0,21.583333333333332,165.58333333333334
8116362978308681852,29.0,3.3833333333333333,3.3833333333333333,60.0,20.616666666666667,164.61666666666667
3222867204723981696,29.0,3.3833333333333333,3.3833333333333333,60.0,20.616666666666667,164.61666666666667
6528136910022483077,29.0,0.9666666666666667,0.9666666666666667,60.0,23.033333333333335,167.03333333333333
745188503806002059,29.0,3.3833333333333333,3.3833333333333333,60.0,20.616666666666667,164.61666666666667
1472400125885919118,210.0,31.916666666666668,31.916666666666668,-150.0,-7.916666666666668,136.08333333333334
4913959739000535695,29.0,22.983333333333334,22.983333333333334,60.0,1.0166666666666657,145.01666666666665
7001015127375054226,90.0,1.9833333333333334,1.9833333333333334,-30.0,22.016666666666666,166.01666666666668
3334248282862149533,210.0,31.916666666666668,31.916666666666668,-150.0,-7.916666666666668,136.08333333333334
7902530419114664351,29.0,3.3833333333333333,3.3833333333333333,60.0,20.616666666666667,164.61666666666667
7603111374779490975,29.0,3.3833333333333333,3.3833333333333333,60.0,20.616666666666667,164.61666666666667
518310958103527074,29.0,3.3833333333333333,3.3833333333333333,60.0,20.616666666666667,164.61666666666667
2378470629235571118,29.0,0.9666666666666667,0.9666666666666667,60.0,23.033333333333335,167.03333333333333
7112029927194761648,29.0,3.3833333333333333,3.3833333333333333,60.0,20.616666666666667,164.61666666666667
1176400014944170417,210.0,29.9,29.9,-150.0,-5.899999999999999,138.1
3308515119726459062,150.0,6.933333333333334,6.933333333333334,-90.0,17.066666666666666,161.06666666666666
6358850518527971767,29.0,3.3833333333333333,3.3833333333333333,60.0,20.616666666666667,164.61666666666667
1003200614770244799,150.0,6.933333333333334,6.933333333333334,-90.0,17.066666666666666,161.06666666666666
6616895453551679938,29.0,3.3833333333333333,3.3833333333333333,60.0,20.616666666666667,164.61666666666667
6132561634071947721,29.0,3.3833333333333333,3.3833333333333333,60.0,20.616666666666667,164.61666666666667
7454621293638345421,29.0,3.3833333333333333,3.3833333333333333,60.0,20.616666666666667,164.61666666666667
5144492435546374097,29.0,27.483333333333334,27.483333333333334,60.0,-3.4833333333333343,140.51666666666665
260465380976367836,210.0,7.483333333333333,7.483333333333333,-150.0,16.516666666666666,160.51666666666668
8725298190055156450,29.0,3.3833333333333333,3.3833333333333333,60.0,20.616666666666667,164.61666666666667
8321212931916594154,29.0,3.3833333333333333,3.3833333333333333,60.0,20.616666666666667,164.61666666666667
7475468940124734698,29.0,3.3833333333333333,3.3833333333333333,60.0,20.616666666666667,164.61666666666667
2680918734581318636,29.0,19.483333333333334,19.483333333333334,60.0,4.516666666666666,148.51666666666665
3120753499686608366,29.0,3.3833333333333333,3.3833333333333333,60.0,20.616666666666667,164.61666666666667
5223121655148958959,29.0,3.3833333333333333,3.3833333333333333,60.0,20.616666666666667,164.61666666666667
1974373889292906486,29.0,2.4166666666666665,2.4166666666666665,60.0,21.583333333333332,165.58333333333334
1881687535241894391,90.0,5.95,5.95,-30.0,18.05,162.05
7108873971920180998,30.0,1.0,1.0,60.0,23.0,167.0
695574241089458954,30.0,3.5,3.5,60.0,20.5,164.5
6724364629492641548,30.0,1.0,1.0,60.0,23.0,167.0
7966231803022919948,30.0,3.5,3.5,60.0,20.5,164.5
4128401071011000078,30.0,11.0,11.0,60.0,13.0,157.0
5326692589277424912,30.0,3.0,3.0,60.0,21.0,165.0
6442890116877892376,210.0,18.5,18.5,-150.0,5.5,149.5
2826201898603825180,30.0,1.0,1.0,60.0,23.0,167.0
8762365430607158049,30.0,1.0,1.0,60.0,23.0,167.0
3771353448262714660,30.0,1.0,1.0,60.0,23.0,167.0
3303034770960654914,30.0,3.5,3.5,60.0,20.5,164.5
3720150951600933187,30.0,3.5,3.5,60.0,20.5,164.5
2184982520251900233,30.0,1.5,1.5,60.0,22.5,166.5
4722358907928340553,30.0,1.0,1.0,60.0,23.0,167.0
2859537849758033752,30.0,1.0,1.0,60.0,23.0,167.0
2862628250099307864,30.0,1.0,1.0,60.0,23.0,167.0
4593670346093618013,30.0,1.0,1.0,60.0,23.0,167.0
2064577456810792286,150.0,9.166666666666666,9.166666666666666,-90.0,14.833333333333334,158.83333333333334
4609527820431472223,30.0,1.0,1.0,60.0,23.0,167.0
5774859487004626799,30.0,1.0,1.0,60.0,23.0,167.0
7421407536615181179,30.0,3.5,3.5,60.0,20.5,164.5
2572825156232404347,30.0,3.5,3.5,60.0,20.5,164.5
7304952626670557824,210.0,18.5,18.5,-150.0,5.5,149.5
1230398065636822664,210.0,18.5,18.5,-150.0,5.5,149.5
8167861777770124168,30.0,1.0,1.0,60.0,23.0,167.0
6142596597725045640,30.0,3.5,3.5,60.0,20.5,164.5
2863078903068127887,30.0,1.0,1.0,60.0,23.0,167.0
3160686064101761937,150.0,7.5,7.5,-90.0,16.5,160.5
6588818705311790995,30.0,3.5,3.5,60.0,20.5,164.5
803660137715457430,90.0,5.0,5.0,-30.0,19.0,163.0
2933733739106941079,90.0,5.0,5.0,-30.0,19.0,163.0
3900231063921710249,90.0,6.0,6.0,-30.0,18.0,162.0
7832076012890332596,30.0,1.5,1.5,60.0,22.5,166.5
5464330227070107573,210.0,18.5,18.5,-150.0,5.5,149.5
5431103707326827707,30.0,1.0,1.0,60.0,23.0,167.0
4484507102093088703,30.0,6.0,6.0,60.0,18.0,162.0
6592609963459366848,30.0,10.5,10.5,60.0,13.5,157.5
3058415293345977027,30.0,1.5,1.5,60.0,22.5,166.5
8625481719089843404,30.0,1.5,1.5,60.0,22.5,166.5
773398263208964303,30.0,5.0,5.0,60.0,19.0,163.0
495352612200987088,30.0,3.5,3.5,60.0,20.5,164.5
2475139823695865307,30.0,0.5,0.5,60.0,23.5,167.5
6626583690575420636,30.0,3.5,3.5,60.0,20.5,164.5
7054026621216095964,210.0,18.5,18.5,-150.0,5.5,149.5
1251293502881342943,30.0,1.0,1.0,60.0,23.0,167.0
8056279986154325992,30.0,1.5,1.5,60.0,22.5,166.5
882336681874281963,30.0,1.0,1.0,60.0,23.0,167.0
1465244002967858929,150.0,9.5,9.5,-90.0,14.5,158.5
274614981129391348,30.0,1.5,1.5,60.0,22.5,166.5
4828866459850659064,30.0,3.5,3.5,60.0,20.5,164.5
823362366523058169,30.0,3.5,3.5,60.0,20.5,164.5
8150351546045288251,170.0,10.833333333333334,10.833333333333334,-110.0,13.166666666666666,157.16666666666666
3465633230040366608,45.0,2.25,2.25,60.0,21.75,165.75
5334085009382446620,105.0,6.0,6.0,-45.0,18.0,162.0
1859052338745323047,45.0,5.25,5.25,60.0,18.75,162.75
3283492708296652331,45.0,5.25,5.25,60.0,18.75,162.75
1492199578433950281,105.0,6.0,6.0,-45.0,18.0,162.0
3792652010279464282,45.0,2.25,2.25,60.0,21.75,165.75
8031092537896982888,45.0,1.5,1.5,60.0,22.5,166.5
2419655978112826219,105.0,6.0,6.0,-45.0,18.0,162.0
3355650025131059565,45.0,2.25,2.25,60.0,21.75,165.75
4968504886829537647,45.0,5.25,5.25,60.0,18.75,162.75
4614819751915683452,45.0,5.25,5.25,60.0,18.75,162.75
7186159957839323524,45.0,2.25,2.25,60.0,21.75,165.75
3251556331754616708,45.0,5.0,5.0,60.0,19.0,163.0
9031140487121844870,105.0,6.0,6.0,-45.0,18.0,162.0
8256799634990475148,105.0,6.0,6.0,-45.0,18.0,162.0
4826182336209960078,45.0,6.75,6.75,60.0,17.25,161.25
6393855138573945748,45.0,2.25,2.25,60.0,21.75,165.75
2429898146291919515,45.0,2.25,2.25,60.0,21.75,165.75
60533681262958240,105.0,6.0,6.0,-45.0,18.0,162.0
2273259091274136488,105.0,6.0,6.0,-45.0,18.0,162.0
4296652548172125609,105.0,6.0,6.0,-45.0,18.0,162.0
6243851406198325678,45.0,2.25,2.25,60.0,21.75,165.75
992372270331989684,45.0,5.0,5.0,60.0,19.0,163.0
608367747035643343,45.0,2.25,2.25,60.0,21.75,165.75
6507459363858511573,105.0,6.0,6.0,-45.0,18.0,162.0
6013612312650780121,105.0,6.0,6.0,-45.0,18.0,162.0
5779394632358061273,45.0,6.75,6.75,60.0,17.25,161.25
4965925836727279853,105.0,6.0,6.0,-45.0,18.0,162.0
2571476781076473087,45.0,2.25,2.25,60.0,21.75,165.75
1979887952411475817,49.0,5.716666666666667,5.716666666666667,60.0,18.28333333333333,162.28333333333333
5101815920233266877,49.0,5.716666666666667,5.716666666666667,60.0,18.28333333333333,162.28333333333333
3107942065041116633,49.0,5.716666666666667,5.716666666666667,60.0,18.28333333333333,162.28333333333333
3188318734323379036,50.0,1.6666666666666667,1.6666666666666667,60.0,22.333333333333332,166.33333333333334
2423943992167867605,50.0,1.6666666666666667,1.6666666666666667,60.0,22.333333333333332,166.33333333333334
1743799994211835904,60.0,7.0,7.0,0.0,17.0,161.0
2990437138119767040,60.0,7.0,7.0,0.0,17.0,161.0
4271904243602082304,60.0,2.0,2.0,0.0,22.0,166.0
2798686191638942721,60.0,7.0,7.0,0.0,17.0,161.0
5274613374807007745,180.0,11.0,11.0,-120.0,13.0,157.0
3596772024779781377,60.0,7.0,7.0,0.0,17.0,161.0
5059963425429966338,60.0,7.0,7.0,0.0,17.0,161.0
1730838565275302147,60.0,1.0,1.0,0.0,23.0,167.0
8039330635607538692,60.0,2.0,2.0,0.0,22.0,166.0
5138642474732735493,60.0,6.0,6.0,0.0,18.0,162.0
3417906776067732997,60.0,7.0,7.0,0.0,17.0,161.0
1301152589759749638,120.0,5.0,5.0,-60.0,19.0,163.0
1214336484911481863,60.0,7.0,7.0,0.0,17.0,161.0
2805711609029712647,60.0,2.0,2.0,0.0,22.0,166.0
3097388019079717384,60.0,1.0,1.0,0.0,23.0,167.0
3248296789483413769,60.0,7.0,7.0,0.0,17.0,161.0
646862635677872649,60.0,7.0,7.0,0.0,17.0,161.0
5878754251461408777,60.0,3.0,3.0,0.0,21.0,165.0
8270278419228708361,60.0,7.0,7.0,0.0,17.0,161.0
971075299084784137,60.0,2.0,2.0,0.0,22.0,166.0
4454215245716725514,60.0,3.0,3.0,0.0,21.0,165.0
6268424579834198282,60.0,2.0,2.0,0.0,22.0,166.0
7658789080969587723,60.0,7.0,7.0,0.0,17.0,161.0
4336282380827325195,60.0,2.0,2.0,0.0,22.0,166.0
4146843663493327884,60.0,6.0,6.0,0.0,18.0,162.0
5386411629588170764,60.0,2.0,2.0,0.0,22.0,166.0
2979399194637860877,60.0,7.0,7.0,0.0,17.0,161.0
3848098352468902925,120.0,5.0,5.0,-60.0,19.0,163.0
7012029357698713102,60.0,6.0,6.0,0.0,18.0,162.0
5987237041268397838,60.0,7.0,7.0,0.0,17.0,161.0
5621367600401473806,60.0,2.0,2.0,0.0,22.0,166.0
1617831976401113615,60.0,7.0,7.0,0.0,17.0,161.0
3827100672599422991,60.0,6.0,6.0,0.0,18.0,162.0
8525520622258069007,60.0,2.0,2.0,0.0,22.0,166.0
8473273091654403087,60.0,7.0,7.0,0.0,17.0,161.0
6238837396367935249,120.0,13.0,13.0,-60.0,11.0,155.0
1099483602963486225,60.0,7.0,7.0,0.0,17.0,161.0
2162527635477153553,60.0,2.0,2.0,0.0,22.0,166.0
5336885084127758098,60.0,7.0,7.0,0.0,17.0,161.0
5039062922884302610,60.0,3.0,3.0,0.0,21.0,165.0
9078315981465545234,60.0,7.0,7.0,0.0,17.0,161.0
7684223852601174802,60.0,1.0,1.0,0.0,23.0,167.0
2427855621110659347,60.0,7.0,7.0,0.0,17.0,161.0
3041107079468828436,60.0,1.0,1.0,0.0,23.0,167.0
903719669747985172,60.0,7.0,7.0,0.0,17.0,161.0
998878854319706901,60.0,7.0,7.0,0.0,17.0,161.0
2256909378027986965,60.0,7.0,7.0,0.0,17.0,161.0
3052772532209071893,180.0,11.0,11.0,-120.0,13.0,157.0
8597083727589030421,60.0,2.0,2.0,0.0,22.0,166.0
2818253147773594389,60.0,7.0,7.0,0.0,17.0,161.0
2413477247077499670,150.0,12.5,12.5,-90.0,11.5,155.5
7051608002991049752,60.0,2.0,2.0,0.0,22.0,166.0
5099759136199917336,60.0,1.0,1.0,0.0,23.0,167.0
7633697021858808601,120.0,13.0,13.0,-60.0,11.0,155.0
5000546069127440921,60.0,2.0,2.0,0.0,22.0,166.0
7160247868615474458,60.0,2.0,2.0,0.0,22.0,166.0
4594385321030184218,60.0,7.0,7.0,0.0,17.0,161.0
1996431885715511835,60.0,5.0,5.0,0.0,19.0,163.0
709725701624347931,60.0,6.0,6.0,0.0,18.0,162.0
1555344018558050844,60.0,7.0,7.0,0.0,17.0,161.0
8086468409003045148,60.0,2.0,2.0,0.0,22.0,166.0
6588419047189873436,60.0,7.0,7.0,0.0,17.0,161.0
6793799627649814812,60.0,7.0,7.0,0.0,17.0,161.0
3062125155748787228,60.0,2.0,2.0,0.0,22.0,166.0
2026094295649558813,60.0,7.0,7.0,0.0,17.0,161.0
532194636927399453,60.0,6.0,6.0,0.0,18.0,162.0
3762733993058343454,60.0,2.0,2.0,0.0,22.0,166.0
1053878807136352286,60.0,5.0,5.0,0.0,19.0,163.0
9081565435713941534,60.0,7.0,7.0,0.0,17.0,161.0
8322632378735264032,60.0,2.0,2.0,0.0,22.0,166.0
7106425203085172000,60.0,7.0,7.0,0.0,17.0,161.0
7771306592093002784,60.0,2.0,2.0,0.0,22.0,166.0
7131208717092755489,60.0,2.0,2.0,0.0,22.0,166.0
7532429074809780514,60.0,6.0,6.0,0.0,18.0,162.0
1693775767424127266,60.0,2.0,2.0,0.0,22.0,166.0
761138229941294114,60.0,6.0,6.0,0.0,18.0,162.0
2933858211456474402,60.0,6.0,6.0,0.0,18.0,162.0
1083847188438126371,60.0,2.0,2.0,0.0,22.0,166.0
7538600019390481443,60.0,7.0,7.0,0.0,17.0,161.0
4972797424673499940,60.0,2.0,2.0,0.0,22.0,166.0
4479512627338952485,60.0,7.0,7.0,0.0,17.0,161.0
4059615984705062693,60.0,2.0,2.0,0.0,22.0,166.0
5322379987999604518,60.0,2.0,2.0,0.0,22.0,166.0
1437796131400289062,60.0,1.0,1.0,0.0,23.0,167.0
6415344433440732198,60.0,7.0,7.0,0.0,17.0,161.0
4880550439290510119,120.0,5.0,5.0,-60.0,19.0,163.0
4684536882501631271,120.0,5.0,5.0,-60.0,19.0,163.0
8970330470963809832,60.0,2.0,2.0,0.0,22.0,166.0
617268570704091176,60.0,6.0,6.0,0.0,18.0,162.0
2919613683780070696,60.0,2.0,2.0,0.0,22.0,166.0
3859635455855017768,60.0,1.0,1.0,0.0,23.0,167.0
2370616473453925929,60.0,49.5,49.5,0.0,-25.5,118.5
6415411710680315177,60.0,7.0,7.0,0.0,17.0,161.0
6686452977783430441,60.0,2.0,2.0,0.0,22.0,166.0
6367889448789465129,60.0,7.0,7.0,0.0,17.0,161.0
3969934459380051754,60.0,7.0,7.0,0.0,17.0,161.0
4134847630144995626,60.0,7.0,7.0,0.0,17.0,161.0
1698798899926699562,60.0,2.0,2.0,0.0,22.0,166.0
2019853627059256106,60.0,7.0,7.0,0.0,17.0,161.0
610385295757596970,60.0,7.0,7.0,0.0,17.0,161.0
1583553450451991338,60.0,7.0,7.0,0.0,17.0,161.0
7891666264586996779,60.0,2.0,2.0,0.0,22.0,166.0
8425100178285242411,60.0,7.0,7.0,0.0,17.0,161.0
1382383291885840428,60.0,7.0,7.0,0.0,17.0,161.0
969858390515923502,60.0,7.0,7.0,0.0,17.0,161.0
7661913130611066926,60.0,2.0,2.0,0.0,22.0,166.0
3791787600220398127,60.0,7.0,7.0,0.0,17.0,161.0
3581960394101724719,60.0,7.0,7.0,0.0,17.0,161.0
5203163034097391663,120.0,13.0,13.0,-60.0,11.0,155.0
3230862443792426031,60.0,2.0,2.0,0.0,22.0,166.0
1510703644379337776,60.0,1.0,1.0,0.0,23.0,167.0
6020620700458797872,60.0,7.0,7.0,0.0,17.0,161.0
7756113695598697008,60.0,2.0,2.0,0.0,22.0,166.0
1290920775563666224,60.0,2.0,2.0,0.0,22.0,166.0
1067538211658205745,60.0,2.0,2.0,0.0,22.0,166.0
474411767154024497,60.0,1.0,1.0,0.0,23.0,167.0
3253286870470060337,60.0,7.0,7.0,0.0,17.0,161.0
7190817625849057073,60.0,2.0,2.0,0.0,22.0,166.0
3080196082056277042,60.0,7.0,7.0,0.0,17.0,161.0
1386039772911087922,60.0,6.0,6.0,0.0,18.0,162.0
1152492611924511282,60.0,7.0,7.0,0.0,17.0,161.0
3103225866520157234,60.0,6.0,6.0,0.0,18.0,162.0
5441959544656620082,60.0,7.0,7.0,0.0,17.0,161.0
7716689494974707507,60.0,1.0,1.0,0.0,23.0,167.0
4695823066967062068,60.0,6.0,6.0,0.0,18.0,162.0
675996890790796084,60.0,2.0,2.0,0.0,22.0,166.0
6587277183183267892,60.0,7.0,7.0,0.0,17.0,161.0
2486431126331394869,60.0,1.0,1.0,0.0,23.0,167.0
5356495771739104565,120.0,5.0,5.0,-60.0,19.0,163.0
4690649169739490101,60.0,7.0,7.0,0.0,17.0,161.0
86895211682051637,60.0,7.0,7.0,0.0,17.0,161.0
4711310771406227253,60.0,7.0,7.0,0.0,17.0,161.0
5201027854855258422,60.0,5.0,5.0,0.0,19.0,163.0
6791130705466646582,60.0,2.0,2.0,0.0,22.0,166.0
3732357207221037622,60.0,2.0,2.0,0.0,22.0,166.0
9199339284879338550,60.0,1.0,1.0,0.0,23.0,167.0
5464708042575746358,60.0,3.0,3.0,0.0,21.0,165.0
3820036271859345206,60.0,6.0,6.0,0.0,18.0,162.0
7984359610368668215,60.0,6.0,6.0,0.0,18.0,162.0
2390662986465709879,60.0,7.0,7.0,0.0,17.0,161.0
6477640881580409912,60.0,6.0,6.0,0.0,18.0,162.0
2382155686148645944,60.0,2.0,2.0,0.0,22.0,166.0
8288416994570419256,60.0,2.0,2.0,0.0,22.0,166.0
7612910632134191417,60.0,7.0,7.0,0.0,17.0,161.0
1419314642800020538,60.0,7.0,7.0,0.0,17.0,161.0
5758909729888825914,60.0,7.0,7.0,0.0,17.0,161.0
7912067666808572986,60.0,2.0,2.0,0.0,22.0,166.0
7338451475006285626,60.0,2.0,2.0,0.0,22.0,166.0
6897223714085660730,60.0,2.0,2.0,0.0,22.0,166.0
77980192110590523,60.0,2.0,2.0,0.0,22.0,166.0
7960430881308399931,60.0,2.0,2.0,0.0,22.0,166.0
6132733456150711612,60.0,7.0,7.0,0.0,17.0,161.0
6495617221667952956,60.0,7.0,7.0,0.0,17.0,161.0
5530053751537263420,60.0,6.0,6.0,0.0,18.0,162.0
7293080882699237692,60.0,7.0,7.0,0.0,17.0,161.0
1026043486905735229,60.0,2.0,2.0,0.0,22.0,166.0
4921318406079072062,60.0,21.0,21.0,0.0,3.0,147.0
6367144731200450110,60.0,7.0,7.0,0.0,17.0,161.0
8870281740227771454,60.0,2.0,2.0,0.0,22.0,166.0
7588784486991764031,60.0,2.0,2.0,0.0,22.0,166.0
3984039009691243840,60.0,7.0,7.0,0.0,17.0,161.0
9007943496972268352,60.0,2.0,2.0,0.0,22.0,166.0
5978841209138556481,150.0,12.5,12.5,-90.0,11.5,155.5
678992977402804803,60.0,2.0,2.0,0.0,22.0,166.0
906976341811964227,120.0,5.0,5.0,-60.0,19.0,163.0
6546370607035140932,60.0,2.0,2.0,0.0,22.0,166.0
7716715553923047492,60.0,7.0,7.0,0.0,17.0,161.0
478896200850284357,120.0,5.0,5.0,-60.0,19.0,163.0
6488699540109582405,60.0,2.0,2.0,0.0,22.0,166.0
1564463685496669766,180.0,11.0,11.0,-120.0,13.0,157.0
2957662493048070470,60.0,2.0,2.0,0.0,22.0,166.0
1351938629789989190,60.0,2.0,2.0,0.0,22.0,166.0
3276793081772410695,60.0,7.0,7.0,0.0,17.0,161.0
7314742299224579912,60.0,2.0,2.0,0.0,22.0,166.0
9129156422640513865,60.0,2.0,2.0,0.0,22.0,166.0
7738629096232062027,60.0,7.0,7.0,0.0,17.0,161.0
6158948261110583115,60.0,2.0,2.0,0.0,22.0,166.0
3789901410822766155,60.0,7.0,7.0,0.0,17.0,161.0
6706226156296877388,60.0,2.0,2.0,0.0,22.0,166.0
4598887577624862284,60.0,2.0,2.0,0.0,22.0,166.0
4972454081638597196,60.0,7.0,7.0,0.0,17.0,161.0
9188979807402140237,60.0,6.0,6.0,0.0,18.0,162.0
5315723640595426127,60.0,2.0,2.0,0.0,22.0,166.0
1383578439551710799,60.0,7.0,7.0,0.0,17.0,161.0
4840031188784944463,60.0,7.0,7.0,0.0,17.0,161.0
164613129127588175,60.0,7.0,7.0,0.0,17.0,161.0
5327189244201222992,60.0,6.0,6.0,0.0,18.0,162.0
5111252659047794512,60.0,2.0,2.0,0.0,22.0,166.0
6752741904423890512,60.0,7.0,7.0,0.0,17.0,161.0
6308351242259465553,60.0,7.0,7.0,0.0,17.0,161.0
3762614436930857297,120.0,5.0,5.0,-60.0,19.0,163.0
2246772691916892497,60.0,16.5,16.5,0.0,7.5,151.5
6767942082724245585,60.0,2.0,2.0,0.0,22.0,166.0
1741127706197624914,60.0,7.0,7.0,0.0,17.0,161.0
6162755080496554834,60.0,2.0,2.0,0.0,22.0,166.0
3888776429840836178,60.0,7.0,7.0,0.0,17.0,161.0
6333038285384460626,60.0,7.0,7.0,0.0,17.0,161.0
9125998885755172434,60.0,1.0,1.0,0.0,23.0,167.0
6640950254837518930,60.0,7.0,7.0,0.0,17.0,161.0
815760176960221778,60.0,2.0,2.0,0.0,22.0,166.0
4698536436295173203,60.0,6.0,6.0,0.0,18.0,162.0
7811106495699256403,60.0,7.0,7.0,0.0,17.0,161.0
7414310868100982612,60.0,3.0,3.0,0.0,21.0,165.0
3270634808391144788,60.0,2.0,2.0,0.0,22.0,166.0
6034768323837478996,60.0,1.0,1.0,0.0,23.0,167.0
8823230517426706772,60.0,6.0,6.0,0.0,18.0,162.0
5505066605255020117,60.0,2.0,2.0,0.0,22.0,166.0
9014363468164523349,60.0,7.0,7.0,0.0,17.0,161.0
1887852968836243285,60.0,7.0,7.0,0.0,17.0,161.0
3536289959498899286,60.0,7.0,7.0,0.0,17.0,161.0
